conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;;;;
2023953245786567033,Wed Feb 18 13:24:26 +0000 2026,8,@kompascom Vatikan tau bedanya Investasi di Institusi Blue Chip (PBB) vs Proyek Gorengan Bandar (Board of Peace). PBB mungkin lambat (karena birokrasi) tapi setidaknya dia Regulator Resmi Global. Kalau gabung Board buatan Trump risikonya cuma jadi Marketing Tool kampanye doang.,2024112776680235144,,kompascom,in,,0,0,0,https://x.com/undefined/status/2024112776680235144,52982083,;;;;;;;;;;
2024112376090690004,Wed Feb 18 13:22:51 +0000 2026,0,Udah gak usah digede-gedein lagi tuh war netizen ini. Gimana kalo fokus sama Board of Peace? Sumpah ya ogut lebih gedek sama itu dibanding war netizen makin kesini makin gak seru dan gak sehat kayak pengalihan isu. Soal war netizen aku pamit undur gak mau kasih engage lagi.,2024112376090690004,,,in,,0,0,0,https://x.com/undefined/status/2024112376090690004,1160512362,;;;;;;;;;;
2024112185866133623,Wed Feb 18 13:22:05 +0000 2026,1,Trump Gelar KTT Board of Peace Trump menyebut negara-negara anggota telah menjanjikan lebih dari US$5 miliar untuk bantuan kemanusiaan dan rekonstruksi Gaza termasuk komitmen personel bagi pasukan stabilisasi internasional dan kepolisian lokal. Ia juga menegaskan Hamas harus https://t.co/axWXGScWm6,2024112185866133623,https://pbs.twimg.com/media/HBcXTYYXwAAgp0D.jpg,,in,,0,0,2,https://x.com/undefined/status/2024112185866133623,1909918213355315200,;;;;;;;;;;
2024112086167810505,Wed Feb 18 13:21:42 +0000 2026,0,Dan Board of Peace kanopi kedamaiannya,2024112086167810505,,,in,,0,0,0,https://x.com/undefined/status/2024112086167810505,55782730,;;;;;;;;;;
2023622384574705973,Wed Feb 18 13:21:22 +0000 2026,0,@muhammadiyah Board of peace jadi kanopi kedamaian mint.,2024112003988541543,,muhammadiyah,in,,0,0,0,https://x.com/undefined/status/2024112003988541543,55782730,;;;;;;;;;;
2024099201945387022,Wed Feb 18 13:08:41 +0000 2026,0,@SINDOnews Keluar dari board of peace itu lebih manfaat dari pada buang2 waktu.,2024108812609974545,,SINDOnews,in,,0,0,0,https://x.com/undefined/status/2024108812609974545,1846749067864625153,;;;;;;;;;;
2024104197340172674,Wed Feb 18 12:50:21 +0000 2026,2,Menlu Sugiono bertemu Sekjen PBB AntÃ³nio Guterres di Markas Besar PBB New York. Indonesia siap hadir di Sidang DK PBB dan konfirmasi partisipasi Presiden Prabowo Subianto dalam Board of Peace. #PBB #Sugiono #AntÃ³nioGuterres #PrabowoSubianto https://t.co/URym6VVlQJ,2024104197340172674,,,in,,0,0,0,https://x.com/undefined/status/2024104197340172674,1154685827206635522,;;;;;;;;;;
2024103482421383375,Wed Feb 18 12:47:30 +0000 2026,0,Board Of Peace Adalah Organisasi Perusak Agama Bentukan Sang Penghancur Dunia Donald Trump.,2024103482421383375,,,in,,0,0,0,https://x.com/undefined/status/2024103482421383375,1316901689295663105,;;;;;;;;;;
2023623479195509187,Wed Feb 18 12:44:48 +0000 2026,0,@tanyakanrl masuk board of peace aja udah rendah der,2024102802620822013,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/2024102802620822013,1774764137144602624,;;;;;;;;;;
2024101503615799574,Wed Feb 18 12:40:34 +0000 2026,0,@amendimsum02 Ya berita ini benar berdasarkan pernyataan resmi Vatikan. Kardinal Pietro Parolin menyatakan penolakan bergabung dengan Board of Peace karena sifat khusus Takhta Suci poin-poin membingungkan dan prioritas peran PBB. Dikonfirmasi oleh sumber seperti Vatican News Reuters dan,2024101735338275134,,amendimsum02,in,,0,0,0,https://x.com/undefined/status/2024101735338275134,1720665183188922368,;;;;;;;;;;
2024100560971104598,Wed Feb 18 12:38:38 +0000 2026,4,Hal2 penting ini WAJIB dipertanyakan dibahas pihak RI dalam KTT Board of Peace. Perkembangan sikap Isra@l tunjukkan bahwa BoP bakal cuma jd mainan personal si T. Ya belum telat utk keluar dg alasan konstitusi RI lah. Italia bisa gunakan alasan konstitusi,2024101247587115456,,unilubis,in,,0,1,3,https://x.com/undefined/status/2024101247587115456,85087815,;;;;;;;;;;
2024099830830940539,Wed Feb 18 12:33:00 +0000 2026,1,Sarmuji Nilai Israel Gabung Board of Peace Buka Peluang RI Suarakan Perdamaian Palestina #partaigolkar #bahlillahadalia #golkarpedia #golkar2029 https://t.co/rZUlwLQH6i https://t.co/hmANrZ16CW,2024099830830940539,https://pbs.twimg.com/media/HBahoF8bcAUKTMq.jpg,,in,,0,0,0,https://x.com/undefined/status/2024099830830940539,1563769423248642048,;;;;;;;;;;
2024031995882602576,Wed Feb 18 08:03:27 +0000 2026,0,Indonesia percaya Palestina harus menjadi bagian penting dalam Board of Peace. https://t.co/QEsqSxlsKw,2024031995882602576,https://pbs.twimg.com/media/HBbOXpIbcAARwkn.jpg,,in,,0,0,0,https://x.com/undefined/status/2024031995882602576,1992787803995021312,;;;;;;;;;;
2024031889309184114,Wed Feb 18 08:03:01 +0000 2026,0,Perdamaian sejati lahir dari keterlibatan semua pihak Indonesia dukung Palestina di Board of Peace. https://t.co/G3zOvBVIeQ,2024031889309184114,https://pbs.twimg.com/media/HBbORU1bcAAUrA1.jpg,,in,,0,1,0,https://x.com/undefined/status/2024031889309184114,1985937683991183361,;;;;;;;;;;
2024031778453717419,Wed Feb 18 08:02:35 +0000 2026,0,Indonesia mendorong keterlibatan Palestina dalam Board of Peace sebagai langkah menuju perdamaian inklusif. ð®ð©ðµð¸ https://t.co/cEPrUGp0Cl,2024031778453717419,https://pbs.twimg.com/media/HBbOK3TbEAAJL_B.jpg,,in,,0,0,0,https://x.com/undefined/status/2024031778453717419,1985936814616809472,;;;;;;;;;;
2024027409683804616,Wed Feb 18 08:02:33 +0000 2026,0,@vezal14 kadangÂ² kita ga ngerti pola pikir Vatikan secara mereka paling sering teriak perdamaian nendukung humanitarian tp tdk memberi dukungan moral kpd Board of Peace,2024031769348211182,,vezal14,in,,0,0,0,https://x.com/undefined/status/2024031769348211182,1834223664105226242,;;;;;;;;;;
2024031666403230177,Wed Feb 18 08:02:08 +0000 2026,0,Saatnya bersatu di Board of Peace Indonesia menjadikan dukungan untuk Palestina sebagai fokus utama. https://t.co/CKldzIdVsB,2024031666403230177,https://pbs.twimg.com/media/HBbOEbba0AAMbsq.jpg,,in,,0,0,0,https://x.com/undefined/status/2024031666403230177,1985934962705776644,;;;;;;;;;;
2024031556357206453,Wed Feb 18 08:01:42 +0000 2026,0,Board of Peace Indonesia hadir dengan prioritas: solidaritas dan kemanusiaan untuk Palestina. https://t.co/6AHbwYxzRq,2024031556357206453,https://pbs.twimg.com/media/HBbN-D5aUAAIRCp.jpg,,in,,0,1,0,https://x.com/undefined/status/2024031556357206453,1985939594010132480,;;;;;;;;;;
2024031409518919948,Wed Feb 18 08:01:07 +0000 2026,0,Bergabung dengan Board of Peace Indonesia untuk memperkuat dukungan nyata bagi Palestina. ð®ð©ðµð¸ https://t.co/TPG6MZKtvk,2024031409518919948,https://pbs.twimg.com/media/HBbN1gOawAAJC5r.jpg,,in,,0,1,0,https://x.com/undefined/status/2024031409518919948,1985936016210087936,;;;;;;;;;;
2024030393163558991,Wed Feb 18 07:57:05 +0000 2026,1,Donald Trump mengklaim Board of Peace akan membawa perdamaian bukan hanya di Gaza tapi juga di seluruh dunia. Hal itu ia ungkapkan saat dia berbicara dengan wartawan di atas Air Force One pada hari Senin (16/2). . Kami akan memiliki semua pemimpin dunia di sana yang https://t.co/MOvuJLR7yu,2024030393163558991,https://pbs.twimg.com/amplify_video_thumb/2024029974278426625/img/MONy215nDuam0j-I.jpg,,in,,1,1,0,https://x.com/undefined/status/2024030393163558991,58880688,;;;;;;;;;;
2024029020044882044,Wed Feb 18 07:51:37 +0000 2026,96,Vatikan Tolak Gabung &amp; Kirim Wakil ke Rapat Board of Peace Trump https://t.co/mmlqYlKYkk,2024029020044882044,,,in,,2,9,24,https://x.com/undefined/status/2024029020044882044,17128975,;;;;;;;;;
2024026199140213145,Wed Feb 18 07:40:25 +0000 2026,2,Insaaf ke liye Mexico ki badi awaaz! ðµð¸ President Claudia Sheinbaum ne Trump ke 'Board of Peace' mein shamil hone se inkar kar diya hai. Unka saaf kehna hai Jab tak Palestine ðµð¸ ko barabar ka haq nahi milta koi bhi board 'Peace' nahi la sakta. ï¸ â â#Mexico #Palestine #Gaza,2024026199140213145,,,in,,0,0,1,https://x.com/undefined/status/2024026199140213145,1386192104708132868,;;;;;;;;;;
2024025836735918505,Wed Feb 18 07:38:58 +0000 2026,0,Vatikan menolak bergabung dengan Board of Peace (BOP) yang dipimpin Donald Trump untuk mengawasi Gaza apa alasannya? https://t.co/EzzpmSkbHn #vatikan #boardofpiece #donaldtrump #gaza -DR,2024025836735918505,,,in,,0,0,0,https://x.com/undefined/status/2024025836735918505,2340155395,;;;;;;;;;;
2024024965482508356,Wed Feb 18 07:35:30 +0000 2026,3,Halo Sahabat https://t.co/4VOOkFAPN4 Presiden Prabowo Subianto dipastikan menghadiri pertemuan perdana Konferensi Tingkat Tinggi (KTT) Dewan Perdamaian (Board of Peace) Gaza yang akan digelar di Washington Amerika Serikat pada Kamis (19/2/2026). Forum bentukan Donald Trump ini https://t.co/0wwz2i84hR,2024024965482508356,https://pbs.twimg.com/media/HBbH-bYbcAA0qzW.jpg,,in,,1,2,1,https://x.com/undefined/status/2024024965482508356,23343960,;;;;;;;;;;
2023602773804351724,Wed Feb 18 07:21:14 +0000 2026,0,@pesandarisyahid @kumparan Saya paham kekhawatiran Anda soal peran ulama dalam mendukung Palestina. Berita pelarangan Sheikh Muhammad Ali Abbasi dari Masjid Al-Aqsa selama seminggu dikonfirmasi oleh Anadolu Agency dan sumber lain tanpa alasan resmi dari Israel. Terkait BoP (Board of Peace) inisiatif AS,2024021373115306331,,pesandarisyahid,in,,0,0,0,https://x.com/undefined/status/2024021373115306331,1720665183188922368,;;;;;;;;;;
2024020993774415878,Wed Feb 18 07:19:44 +0000 2026,22,Menurut survei Tirto mayoritas masyarakat memandang netral keterlibatan RI di Board of Peace. Tapi pakar dari Unair mengingatkan ini bisa jadi karena isunya jauh dari masyarakat penjelasan yang kurang utuh dari pemerintah bahkan narasi bertentangan yang lantas diarahkan . https://t.co/fim9TwZuv5,2024020993774415878,https://pbs.twimg.com/media/HBbEW6WbcAQS_SZ.jpg,,in,,3,6,8,https://x.com/undefined/status/2024020993774415878,1256115929923981317,;;;;;;;;;;
2024020937172283397,Wed Feb 18 07:19:30 +0000 2026,2,Dukungan Indonesia buat Palestina itu konsisten parah. Kali ini fokus dorong keterlibatan mereka di Board of Peace demi solusi terbaik. #IndonesiaBergerak #DukungPalestina #GlobalAction https://t.co/wgPuh88dvm,2024020937172283397,https://pbs.twimg.com/media/HBbETvCaUAA_Jry.jpg,,in,,0,0,0,https://x.com/undefined/status/2024020937172283397,1979731520572248064,;;;;;;;;;;
2024020536985071995,Wed Feb 18 07:17:55 +0000 2026,0,Indonesia kembali menegaskan posisi diplomasi yang konsisten terhadap kemerdekaan Palestina di KTT Board of Peace. Dukungan ini merupakan amanat konstitusi yang terus disuarakan secara tegas di forum internasional. https://t.co/2VIVHnDnN5,2024020536985071995,,,in,,0,0,0,https://x.com/undefined/status/2024020536985071995,1127982215944523779,;;;;;;;;;;
2024020217018597745,Wed Feb 18 07:16:38 +0000 2026,0,Kehadiran Indonesia di KTT Board of Peace menjadi momentum untuk memperkuat solidaritas global bagi Palestina. Pemerintah terus mendorong solusi perdamaian yang adil dan pengakuan penuh atas kedaulatan bangsa tersebut. https://t.co/ptxcYf1QgH,2024020217018597745,,,in,,0,0,0,https://x.com/undefined/status/2024020217018597745,1348794300,;;;;;;;;;;
2024019809357205998,Wed Feb 18 07:15:01 +0000 2026,0,Melalui forum Board of Peace Indonesia mengajak dunia internasional untuk tidak mengabaikan isu kemanusiaan di Palestina. Diplomasi aktif ini mencerminkan peran strategis Indonesia sebagai jembatan perdamaian di kancah global. https://t.co/Y1ZCau1l6n,2024019809357205998,,,in,,0,0,0,https://x.com/undefined/status/2024019809357205998,1422234284597780481,;;;;;;;;;;
2023985851060080814,Wed Feb 18 05:00:05 +0000 2026,1,Vatikan Tolak Ikut Board of Peace Gagasan Donald Trump https://t.co/pe6uGlJlVx #Palestina,2023985851060080814,,,in,,0,0,0,https://x.com/undefined/status/2023985851060080814,43799886,;;;;;;;;;;
2023985373404426429,Wed Feb 18 04:58:11 +0000 2026,1,Tegas konsisten dan berani. Indonesia kembali menunjukkan dukungan penuh kepada Palestina demi masa depan yang merdeka dan berdaulat. https://t.co/SQU1m3E0Ag,2023985373404426429,,,in,,0,0,0,https://x.com/undefined/status/2023985373404426429,1989222871550631936,;;;;;;;;;;
2023985315850195402,Wed Feb 18 04:57:57 +0000 2026,0,.Â Indonesia membawa semangat perdamaian ke KTT Board of Peace. Tegasnya kita akan terus berdiri bersama rakyat Palestina hingga mereka meraih kemerdekaan yang layak. https://t.co/vm6sRQs5uI,2023985315850195402,,,in,,0,0,0,https://x.com/undefined/status/2023985315850195402,2010225552452661248,;;;;;;;;;;
2023984881286385706,Wed Feb 18 04:56:14 +0000 2026,0,Dari forum Board of Peace Indonesia membawa pesan tegas: dukungan terhadap Palestina bukan sekadar sikap tetapi komitmen berkelanjutan. https://t.co/Z468Bpejtf,2023984881286385706,,,in,,0,0,0,https://x.com/undefined/status/2023984881286385706,1985936016210087936,;;;;;;;;;;
2023984743789076825,Wed Feb 18 04:55:41 +0000 2026,0,Indonesia memanfaatkan forum BOP sebagai ruang strategis untuk mengangkat suara Palestina di tingkat internasional. https://t.co/gyIMQQdKgY,2023984743789076825,,,in,,0,0,0,https://x.com/undefined/status/2023984743789076825,1985938823944290310,;;;;;;;;;;
2023984613799178581,Wed Feb 18 04:55:10 +0000 2026,0,Partisipasi Indonesia di KTT Board of Peace menjadi langkah nyata memperkuat diplomasi kemanusiaan untuk Palestina. https://t.co/yQzbEfNJvo,2023984613799178581,,,in,,0,0,0,https://x.com/undefined/status/2023984613799178581,2018686103713402880,;;;;;;;;;;
2023984443825025210,Wed Feb 18 04:54:29 +0000 2026,2,Diplomasi Indonesia adalah diplomasi hati nurani. Selama keadilan belum tegak di Palestina dukungan kita tak akan pernah surut. https://t.co/JRtR0SnT2g,2023984443825025210,,,in,,0,0,0,https://x.com/undefined/status/2023984443825025210,1991055210647818240,;;;;;;;;;;
2023983603110342936,Wed Feb 18 04:51:09 +0000 2026,1,Indonesia tak pernah lelah berdiri di sisi kebenaran. Dukungan untuk Palestina bukan sekadar sikap tapi komitmen kemanusiaan yang nyata. https://t.co/HuTywTjDeU,2023983603110342936,,,in,,0,0,0,https://x.com/undefined/status/2023983603110342936,1988157284808331264,;;;;;;;;;;
2023983212544848032,Wed Feb 18 04:49:36 +0000 2026,0,Lewat keanggotaan di BOP Indonesia siap mendorong keterlibatan aktif Otoritas Palestina dalam upaya perdamaian dunia. https://t.co/DLMIZClYqu,2023983212544848032,,,in,,0,0,0,https://x.com/undefined/status/2023983212544848032,2018853836086272000,;;;;;;;;;;
2023983053379387865,Wed Feb 18 04:48:58 +0000 2026,0,Hadir di KTT Board of Peace Indonesia kembali menegaskan komitmen kuat dalam mendukung perjuangan rakyat Palestina di panggung global. https://t.co/pgPpQFwkhZ,2023983053379387865,,,in,,0,0,0,https://x.com/undefined/status/2023983053379387865,2019073059458781184,;;;;;;;;;;
2023982075498688901,Wed Feb 18 04:45:05 +0000 2026,2,Keanggotaan di BOP menjadi langkah strategis untuk memperkuat suara Palestina di panggung dunia. Indonesia hadir bukan untuk diam tapi untuk memperjuangkan keadilan. https://t.co/p7Wd1jxdXA,2023982075498688901,,,in,,0,0,0,https://x.com/undefined/status/2023982075498688901,1988171472716877824,;;;;;;;;;;
2023981550778675453,Wed Feb 18 04:43:00 +0000 2026,1,Indonesia menunjukkan bahwa kekuatan diplomasi bisa menjadi jembatan harapan bagi Palestina. Ini bukan sekadar politik ini soal kemanusiaan.https://t.co/UZVeSvQE5K,2023981550778675453,,,in,,0,0,0,https://x.com/undefined/status/2023981550778675453,1991724778739335168,;;;;;;;;;;
2023981171458080856,Wed Feb 18 04:42:12 +0000 2026,0,Hasil dari rapat perdana Board of Peace nantinya akan diimplementasikan dalam berbagai aksi nyata perlindungan kemanusiaan di tingkat internasional. #PrabowoSubianto #KabinetMerahPutih,2023981351708274731,,akuteguh5,in,,0,1,0,https://x.com/undefined/status/2023981351708274731,1614845433817493505,;;;;;;;;;;
2023981165409894902,Wed Feb 18 04:41:28 +0000 2026,1,Bangga dengan sikap tegas Indonesia: diplomasi dijalankan solidaritas ditegaskan dan Palestina tetap dalam hati perjuangan kita. https://t.co/dq9wYungQj,2023981165409894902,,,in,,0,0,0,https://x.com/undefined/status/2023981165409894902,1988819785455652865,;;;;;;;;;;
2023980280202019314,Wed Feb 18 04:37:57 +0000 2026,5,Dukungan kepada Otoritas Palestina adalah bukti bahwa Indonesia konsisten membawa misi perdamaian dan kemerdekaan bagi bangsa yang tertindas. https://t.co/2Zq0310ERN,2023980280202019314,,,in,,0,0,0,https://x.com/undefined/status/2023980280202019314,1986649205751095302,;;;;;;;;;;
2023980091295092790,Wed Feb 18 04:37:12 +0000 2026,0,Di tengah dinamika global Indonesia tetap menjadi sahabat setia bagi Palestina. Simak poin-poin penting dukungan RI di KTT Board of Peace lewat link ini! #InternationalRelations https://t.co/tcgT8rJWf9,2023980091295092790,,,in,,0,0,0,https://x.com/undefined/status/2023980091295092790,1445223128,;;;;;;;;;;
2023979715107659901,Wed Feb 18 04:35:42 +0000 2026,0,Isu kemanusiaan tidak mengenal batas negara. Dukungan RI di KTT Board of Peace membuktikan bahwa suara Indonesia tetap lantang untuk keadilan bagi warga Palestina. #HumanRights #Palestine https://t.co/3EJdCyH4X6,2023979715107659901,,,in,,0,0,0,https://x.com/undefined/status/2023979715107659901,770963142570418176,;;;;;;;;;;
2023979451558568401,Wed Feb 18 04:34:39 +0000 2026,0,Indonesia tidak akan mundur sejengkal pun dalam mendukung perjuangan Palestina seperti yang ditegaskan kembali dalam pertemuan Board of Peace baru-baru ini. #SolidaritasPalestina #KTTBoardOfPeace https://t.co/k38xUheEIc,2023979451558568401,,,in,,0,0,0,https://x.com/undefined/status/2023979451558568401,770958140951044096,;;;;;;;;;;
2023979142597796178,Wed Feb 18 04:33:25 +0000 2026,0,Melalui KTT Board of Peace Indonesia mengajak komunitas global untuk berhenti sekadar berwacana dan mulai melakukan langkah konkret demi perdamaian di tanah Palestina. #WorldPeace #Indonesia https://t.co/Q5Yeh0K3VJ,2023979142597796178,,,in,,0,0,0,https://x.com/undefined/status/2023979142597796178,771256686203985920,;;;;;;;;;;
2023979015900639373,Wed Feb 18 04:32:55 +0000 2026,0, Kemerdekaan adalah hak segala bangsa. Semangat ini dibawa Indonesia ke KTT Board of Peace untuk memastikan isu Palestina tidak terlupakan oleh dunia. #FreePalestine #PeaceSummit https://t.co/zjkRgp0NGX,2023979015900639373,,,in,,0,0,0,https://x.com/undefined/status/2023979015900639373,1445547684,;;;;;;;;;;
2023978890876907639,Wed Feb 18 04:32:25 +0000 2026,0,Kehadiran Indonesia di KTT Board of Peace bukan sekadar seremonial. Ini adalah langkah nyata untuk menyuarakan hak-hak rakyat Palestina di panggung internasional. #JusticeForPalestine #DiplomasiRI https://t.co/556qvqX9Ow,2023978890876907639,,,in,,0,0,0,https://x.com/undefined/status/2023978890876907639,771162361130430464,;;;;;;;;;;
2023978749495013424,Wed Feb 18 04:31:52 +0000 2026,0,Indonesia kembali tegaskan posisi! Di KTT Board of Peace komitmen mendukung kemerdekaan Palestina tetap jadi prioritas utama diplomasi kita. #IndonesiaForPalestine #BoardOfPeace https://t.co/UAp8BT5NMe,2023978749495013424,,,in,,0,0,0,https://x.com/undefined/status/2023978749495013424,1248835250,;;;;;;;;;;
2023978639616880999,Wed Feb 18 04:31:26 +0000 2026,0,Hadir di KTT Board of Peace Indonesia Tegaskan Dukungan ke Palestina https://t.co/YKdropXU3M,2023978639616880999,,,in,,0,0,0,https://x.com/undefined/status/2023978639616880999,762058172806881280,;;;;;;;;;;
2023978358254539021,Wed Feb 18 04:30:35 +0000 2026,0,Hasil dari rapat perdana Board of Peace nantinya akan diimplementasikan dalam berbagai aksi nyata perlindungan kemanusiaan di tingkat internasional. #PrabowoSubianto #KabinetMerahPutih,2023978426508423540,,lehon_mangolu,in,,0,1,0,https://x.com/undefined/status/2023978426508423540,803146663497867264,;;;;;;;;;;
2023942758465974769,Wed Feb 18 04:21:47 +0000 2026,0,@Safrudin_09 @tnmuda Berdasarkan sumber resmi seperti Kompas dan Detik per 5 Februari 2026 Indonesia belum membayar iuran Rp 17 T ke Board of Peace Trump. Iuran ini bersifat sukarela untuk rekonstruksi Gaza dan keanggotaan tetap berlaku meski tanpa pembayaran (tapi terbatas 3 tahun). Update terbaru,2023976211655889037,,Safrudin_09,in,,0,1,0,https://x.com/undefined/status/2023976211655889037,1720665183188922368,;;;;;;;;;;
2023971708345192775,Wed Feb 18 04:03:53 +0000 2026,1,SANG NEGARAWAN TURUN GUNUNG.... SBY MINTA PEMERINTAH DALAMI ATURAN BOARD OF PEACE SEBELUM BAYAR IURAN RP. 17 TTILIUN info Lengkap: https://t.co/1WnsIPJgO8 #seabling #persibday #gorengan #wapresjagatoleransitradisi #taruhan77 #rezaarap #yb #aaaclan #KapolriGantiJokiwiDiBui https://t.co/uY6BQX2vXx,2023971708345192775,https://pbs.twimg.com/media/HBaXbjGbwAA-Sjr.jpg,,in,,0,0,0,https://x.com/undefined/status/2023971708345192775,1966310750361878528,;;;;;;;;;;
2014850602086629775,Fri Jan 23 23:59:52 +0000 2026,0,Tbh g salah sama g bener jg apalagi timingnya si owo udh masuk goofy ah board of peace Cuman nyayangin aja informasi pribadi almrh beneran kesebar cepat sama lom ada konfirmasi dari pihak keluarga.,2014850602086629775,,,in,,0,0,0,https://x.com/undefined/status/2014850602086629775,1401334375,;;;;;;;;;;
2014850131519328301,Fri Jan 23 23:58:00 +0000 2026,1,Entahlah akal2an New Gaza dan Board of Peace nih udah kayak film2 Amerika yg jd si paling penyelamat padahal menjajah,2014850131519328301,,,in,,0,0,0,https://x.com/undefined/status/2014850131519328301,1245184371666989056,;;;;;;;;;;
2014709989303320588,Fri Jan 23 23:45:34 +0000 2026,0,@Emeliarjl Wowo oh wowo lu harusnya liat ini bisaÂ² nya gabung board of peace taik pedut yang ada negara israhell nya emang parah lu wo !!,2014847005387092116,,FreyaNorthnyot,in,,0,0,0,https://x.com/undefined/status/2014847005387092116,1603690813049147392,;;;;;;;;;;
2014846080266207602,Fri Jan 23 23:41:54 +0000 2026,0,Dan Rezim Bangsat ini join dengan Board ini.. Mirisnya Rakyat diam apalagi Wakil rakyatnya di Parlemen.. Bangsxxxxxxxtttttt.. Sumber: CNN Indonesia https://t.co/R99GlEKthb,2014846080266207602,,,in,,0,0,0,https://x.com/undefined/status/2014846080266207602,1501754973159563264,;;;;;;;;;;
2014845663536939041,Fri Jan 23 23:40:14 +0000 2026,0,Spanyol ogah ikutan gabung di Dewan Perdamaian (Board of Peace) Palestina buatan Amerika. Ini dia alasannya.. https://t.co/XT611KZJb0,2014845663536939041,https://pbs.twimg.com/amplify_video_thumb/2014845582351753216/img/9eiOjxXwBkq2IGcu.jpg,,in,,0,0,0,https://x.com/undefined/status/2014845663536939041,85049943,;;;;;;;;;;
2014607866016206851,Fri Jan 23 23:22:53 +0000 2026,1,@snacktime1010 @KangSemproel Board of Peace dipimpin Donald Trump sebagai Chairman seumur hidup. Anggota dewan eksekutif: Tony Blair (mantan PM Inggris) Marco Rubio (Menlu AS) Steve Witkoff (Utusan Khusus AS) Jared Kushner (menantu Trump) Marc Rowan (miliarder) Ajay Banga (Presiden World Bank) Robert,2014841296217628819,,snacktime1010,in,,0,0,1,https://x.com/undefined/status/2014841296217628819,1720665183188922368,;;;;;;;;;;
2014840631613653318,Fri Jan 23 23:20:15 +0000 2026,1,di tt ada post soal board of peace trs ada yg komen meme anis gk nyambung blok yg ga move on move on tu klen sbenernya,2014840631613653318,,,in,,0,0,0,https://x.com/undefined/status/2014840631613653318,3243954104,;;;;;;;;;;
2014773266892915080,Fri Jan 23 23:16:40 +0000 2026,0,@Ndons_Back Masalahnya adalah board of Peace diluar dari PBB dan belum mendapat legitimasi dari PBB itu masalahnya !! Ini ada konsekuensi apabila Indonesia menempatkan pasukan ke palestina bukan di bawah naungan @UN Walaupun Selama ini Indonesia sudah menjadi bagian pasukan perdamaian PBB,2014839730148720700,,Ndons_Back,in,,0,0,0,https://x.com/undefined/status/2014839730148720700,1848138227150204928,;;;;;;;;;;
2014683901181256063,Fri Jan 23 23:08:01 +0000 2026,0,@faishgp26 @txtfrombook Menurut saya Zionisme adalah dukungan terhadap negara Yahudi di Israel. Prabowo hadir di peluncuran Board of Peace di Davos untuk mendukung perdamaian Gaza termasuk solusi dua negara seperti tercantum dalam piagam yang ditandatangani bersama Trump dan pemimpin lain. Beberapa,2014837555372446152,,faishgp26,in,,0,0,0,https://x.com/undefined/status/2014837555372446152,1720665183188922368,;;;;;;;;;;
2014674046936629709,Fri Jan 23 23:07:37 +0000 2026,0,@TxtdariHI Jelasin pake bahasa balita yang abis mandi rambut basah belah pinggir muka dibedakin disuapin sop sore-sore: Udah gabung Board of Peace gabung juga BRICS ngaruh gak ini?,2014837453136547933,,TxtdariHI,in,,0,0,0,https://x.com/undefined/status/2014837453136547933,103574420,;;;;;;;;;;
2014837020984803694,Fri Jan 23 23:05:54 +0000 2026,0,Konsepnya gimana board of peace tapi ada israelnya,2014837020984803694,,,in,,0,0,0,https://x.com/undefined/status/2014837020984803694,1264822486677417986,;;;;;;;;;;
2014835536629006531,Fri Jan 23 23:00:00 +0000 2026,0,7 Catatan Kritis KNPI dan Gerakan Pemuda Non-Blok Sikapi Rencana RI Masuk Board of Peace Palestina https://t.co/Veelm5fomw,2014835536629006531,,,in,,0,0,0,https://x.com/undefined/status/2014835536629006531,1953620240,;;;;;;;;;;
2014831460541464793,Fri Jan 23 22:43:48 +0000 2026,22,Makanya gue sakit hati banget liat Indonesia gabung Board of Peace itu. Selain koalisi sama para zionis laknat itu uang 17T itu udah bisa buat gaji honorer yang layak se Indonesia. Gaji guru ga ada dana nya tapi buat ikut-ikut begitu ada dana nya,2014831460541464793,,,in,,0,1,8,https://x.com/undefined/status/2014831460541464793,1523167743234940928,;;;;;;;;;;
2014829985262112874,Fri Jan 23 22:37:56 +0000 2026,3,Jika logo PBB menampilkan dunia dari kutub-simbol netralitas dan inklusivitas-maka logo Board of Peace justru menempatkan Amerika di pusat seolah menjadi poros moral dan geopolitik dunia. Ini bukan kebetulan desain; ini adalah pernyataan ideologis. https://t.co/BIPlvaajzf,2014829985262112874,https://pbs.twimg.com/media/G_Yc1M7WkAA3Tpg.jpg,,in,,0,0,2,https://x.com/undefined/status/2014829985262112874,1233304674561753088,;;;;;;;;;
2014499777522892920,Fri Jan 23 22:33:19 +0000 2026,0,@dinopattidjalal @Menlu_RI Dino Patti Djalal Kritik Keras Masuknya RI ke &amp;#8216;Board of Peace&amp;#8217; Gaza: &amp;#8220;Terlalu Abstrak dan Penuh Ranjau&amp;#8221; https://t.co/59wrdeMKr2,2014828821237961036,,dinopattidjalal,in,,0,0,0,https://x.com/undefined/status/2014828821237961036,157926162,;;
